path,category,ext,size_bytes,size_kb,lines,risk_flags
control-panel/composition/index.ts,surface-shell,.ts,1216,1.19,36,
control-panel/docs/MIGRATION.md,surface-shell,.md,562,0.55,34,
control-panel/runtime/README.md,surface-shell,.md,515,0.5,21,
control-panel/runtime/next-env.d.ts,surface-shell,.ts,163,0.16,6,
control-panel/runtime/next.config.mjs,surface-shell,.mjs,4943,4.83,108,
control-panel/runtime/package.json,surface-shell,.json,479,0.47,22,
control-panel/runtime/tsconfig.json,surface-shell,.json,681,0.67,24,
control-panel/runtime/tsconfig.tsbuildinfo,surface-shell,.tsbuildinfo,359282,350.86,,GIANT_GT70KB
control-panel/shell/ControlPanelAppearanceScreen.tsx,surface-shell,.tsx,2284,2.23,62,
control-panel/shell/ControlPanelSurfaceHost.tsx,surface-shell,.tsx,14030,13.7,401,
control-panel/shell/README.md,surface-shell,.md,459,0.45,28,
control-panel/shell/appearance.tsx,surface-shell,.tsx,3403,3.32,116,LOCAL_STORAGE
control-panel/shell/control-panel-shell.module.css,surface-shell,.css,19366,18.91,852,
control-panel/shell/index.ts,surface-shell,.ts,320,0.31,9,
control-panel/shell/runtime.data.ts,surface-shell,.ts,3786,3.7,68,
control-panel/shell/web-entry.tsx,surface-shell,.tsx,115,0.11,2,
control-panel/shell/shims/expo-font.ts,surface-shell,.ts,395,0.39,25,
control-panel/shell/shims/expo-modules-core.ts,surface-shell,.ts,809,0.79,41,
control-panel/shell/shims/expo-vector-icons.tsx,surface-shell,.tsx,1977,1.93,69,
control-panel/shell/shims/react-native-safe-area-context.tsx,surface-shell,.tsx,673,0.66,32,
control-panel/runtime/app/layout.tsx,surface-shell,.tsx,1608,1.57,50,
control-panel/runtime/app/page.tsx,surface-shell,.tsx,139,0.14,6,
control-panel/runtime/app/administration/page.tsx,surface-shell,.tsx,180,0.18,5,
control-panel/runtime/app/catalogs/page.tsx,surface-shell,.tsx,166,0.16,6,
control-panel/runtime/app/community-services/page.tsx,surface-shell,.tsx,187,0.18,6,
control-panel/runtime/app/dashboard/page.tsx,surface-shell,.tsx,170,0.17,6,
control-panel/runtime/app/finance/page.tsx,surface-shell,.tsx,166,0.16,6,
control-panel/runtime/app/hr/page.tsx,surface-shell,.tsx,156,0.15,5,
control-panel/runtime/app/marketing/page.tsx,surface-shell,.tsx,167,0.16,6,
control-panel/runtime/app/operations/page.tsx,surface-shell,.tsx,1382,1.35,37,
control-panel/runtime/app/partners/page.tsx,surface-shell,.tsx,168,0.16,6,
control-panel/runtime/app/platform/page.tsx,surface-shell,.tsx,168,0.16,5,
control-panel/runtime/app/support/page.tsx,surface-shell,.tsx,166,0.16,6,
arb/backend/README.md,service:other,.md,195,0.19,11,BACKEND_SCAFFOLD_ONLY
arb/backend/client.ts,service:other,.ts,32,0.03,3,
arb/backend/contracts.ts,service:other,.ts,35,0.03,3,
arb/docs/MIGRATION.md,service:other,.md,225,0.22,8,
arb/frontend/index.ts,service:other,.ts,265,0.26,8,
arb/media-fixtures/README.md,service:other,.md,79,0.08,4,
arb/frontend/app-client/ArbSurfaceHost.tsx,service:other,.tsx,556,0.54,23,
arb/frontend/app-client/index.ts,service:other,.ts,104,0.1,6,
arb/frontend/app-client/surface-catalog.ts,service:other,.ts,82,0.08,4,
arb/frontend/app-client/surface-meta.ts,service:other,.ts,98,0.1,6,
arb/frontend/app-field/ArbSurfaceHost.tsx,service:other,.tsx,608,0.59,23,
arb/frontend/app-field/index.ts,service:other,.ts,69,0.07,4,
arb/frontend/app-field/surface-catalog.ts,service:other,.ts,82,0.08,4,
arb/frontend/app-field/surface-meta.ts,service:other,.ts,97,0.09,6,
arb/frontend/app-partner/ArbSurfaceHost.tsx,service:other,.tsx,628,0.61,23,
arb/frontend/app-partner/index.ts,service:other,.ts,69,0.07,4,
arb/frontend/app-partner/surface-catalog.ts,service:other,.ts,82,0.08,4,
arb/frontend/app-partner/surface-meta.ts,service:other,.ts,99,0.1,6,
arb/frontend/control-panel/index.ts,service:other,.ts,69,0.07,4,
arb/frontend/control-panel/surface-catalog.ts,service:other,.ts,86,0.08,6,
arb/frontend/control-panel/surface-meta.ts,service:other,.ts,101,0.1,6,
arb/frontend/control-panel/operations/index.ts,service:other,.ts,69,0.07,4,
arb/frontend/control-panel/operations/section-catalog.ts,service:other,.ts,82,0.08,4,
arb/frontend/control-panel/operations/section-meta.ts,service:other,.ts,110,0.11,6,
arb/frontend/control-panel/partners/index.ts,service:other,.ts,69,0.07,4,
arb/frontend/control-panel/partners/section-catalog.ts,service:other,.ts,82,0.08,4,
arb/frontend/control-panel/partners/section-meta.ts,service:other,.ts,108,0.11,6,
arb/frontend/control-panel/support/index.ts,service:other,.ts,69,0.07,4,
arb/frontend/control-panel/support/section-catalog.ts,service:other,.ts,82,0.08,4,
arb/frontend/control-panel/support/section-meta.ts,service:other,.ts,107,0.1,6,
arb/frontend/control-panel/support/arb-control-panel-support-flow/flow-meta.ts,service:other,.ts,146,0.14,7,
arb/frontend/control-panel/support/arb-control-panel-support-flow/index.ts,service:other,.ts,31,0.03,3,
arb/frontend/control-panel/partners/arb-control-panel-partners-flow/flow-meta.ts,service:other,.ts,147,0.14,7,
arb/frontend/control-panel/partners/arb-control-panel-partners-flow/index.ts,service:other,.ts,31,0.03,3,
arb/frontend/control-panel/operations/arb-control-panel-operations-flow/flow-meta.ts,service:other,.ts,149,0.15,7,
arb/frontend/control-panel/operations/arb-control-panel-operations-flow/index.ts,service:other,.ts,31,0.03,3,
arb/frontend/app-partner/arb-app-partner-flow/flow-meta.ts,service:other,.ts,150,0.15,7,
arb/frontend/app-partner/arb-app-partner-flow/index.ts,service:other,.ts,31,0.03,3,
arb/frontend/app-field/arb-app-field-flow/flow-meta.ts,service:other,.ts,148,0.14,7,
arb/frontend/app-field/arb-app-field-flow/index.ts,service:other,.ts,31,0.03,3,
arb/frontend/app-client/arb-app-client-flow/flow-meta.ts,service:other,.ts,149,0.15,7,
arb/frontend/app-client/arb-app-client-flow/index.ts,service:other,.ts,31,0.03,3,
arb/frontend/app-client/entry/screens/ArbEntryScreen.tsx,service:other,.tsx,2200,2.15,79,
arb/frontend/app-client/entry/screens/index.ts,service:other,.ts,37,0.04,3,
arb/backend/src/client.ts,service:other,.ts,121,0.12,5,
arb/backend/src/contracts.ts,service:other,.ts,130,0.13,5,
arb/backend/src/index.ts,service:other,.ts,57,0.06,4,
app-partner/composition/index.ts,surface-shell,.ts,748,0.73,29,
app-partner/docs/MIGRATION.md,surface-shell,.md,310,0.3,24,
app-partner/runtime/App.tsx,surface-shell,.tsx,651,0.64,23,
app-partner/runtime/app.config.ts,surface-shell,.ts,779,0.76,26,
app-partner/runtime/app.json,surface-shell,.json,383,0.37,22,
app-partner/runtime/eas.json,surface-shell,.json,205,0.2,13,
app-partner/runtime/index.js,surface-shell,.js,161,0.16,6,
app-partner/runtime/metro.config.js,surface-shell,.js,598,0.58,24,
app-partner/runtime/package.json,surface-shell,.json,564,0.55,22,
app-partner/runtime/tsconfig.json,surface-shell,.json,221,0.22,10,
app-partner/shell/PartnerSurfaceHost.tsx,surface-shell,.tsx,392,0.38,12,
app-partner/shell/appearance.tsx,surface-shell,.tsx,2145,2.09,71,
app-partner/shell/index.ts,surface-shell,.ts,131,0.13,3,
app-partner/shell/mobile-entry.tsx,surface-shell,.tsx,144,0.14,4,
app-partner/runtime/src/bootstrap/bthwaniDirectionBootstrap.js,surface-shell,.js,364,0.36,12,
app-field/composition/index.ts,surface-shell,.ts,126,0.12,2,
app-field/docs/MIGRATION.md,surface-shell,.md,302,0.29,24,
app-field/runtime/App.tsx,surface-shell,.tsx,633,0.62,23,
app-field/runtime/app.config.ts,surface-shell,.ts,540,0.53,23,
app-field/runtime/app.json,surface-shell,.json,377,0.37,22,
app-field/runtime/eas.json,surface-shell,.json,383,0.37,21,
app-field/runtime/index.js,surface-shell,.js,161,0.16,6,
app-field/runtime/metro.config.js,surface-shell,.js,598,0.58,24,
app-field/runtime/package.json,surface-shell,.json,592,0.58,22,
app-field/runtime/tsconfig.json,surface-shell,.json,215,0.21,10,
app-field/shell/FieldSurfaceHost.tsx,surface-shell,.tsx,126,0.12,2,
app-field/shell/appearance.tsx,surface-shell,.tsx,2115,2.07,71,
app-field/shell/index.ts,surface-shell,.ts,114,0.11,3,
app-field/shell/mobile-entry.tsx,surface-shell,.tsx,100,0.1,2,
app-field/runtime/src/bootstrap/bthwaniDirectionBootstrap.js,surface-shell,.js,555,0.54,14,
app-client/composition/README.md,surface-shell,.md,578,0.56,24,
app-client/composition/index.ts,surface-shell,.ts,1026,1.0,36,
app-client/docs/MIGRATION.md,surface-shell,.md,545,0.53,34,
app-client/runtime/App.tsx,surface-shell,.tsx,678,0.66,24,
app-client/runtime/README.md,surface-shell,.md,415,0.41,16,
app-client/runtime/app.config.ts,surface-shell,.ts,546,0.53,23,
app-client/runtime/app.json,surface-shell,.json,408,0.4,23,
app-client/runtime/eas.json,surface-shell,.json,205,0.2,13,
app-client/runtime/final_tsc.txt,surface-shell,.txt,31474,30.74,173,
app-client/runtime/full_tsc_output.txt,surface-shell,.txt,32816,32.05,181,
app-client/runtime/index.js,surface-shell,.js,628,0.61,15,
app-client/runtime/metro.config.js,surface-shell,.js,1398,1.37,39,
app-client/runtime/package.json,surface-shell,.json,648,0.63,25,
app-client/runtime/tsc_output.txt,surface-shell,.txt,59394,58.0,356,LARGE_GT40KB
app-client/runtime/tsc_output_2.txt,surface-shell,.txt,58440,57.07,355,LARGE_GT40KB
app-client/runtime/tsconfig.json,surface-shell,.json,242,0.24,10,
app-client/shell/ClientSurfaceHost.tsx,surface-shell,.tsx,809,0.79,29,
app-client/shell/README.md,surface-shell,.md,436,0.43,28,
app-client/shell/appearance.tsx,surface-shell,.tsx,2130,2.08,71,
app-client/shell/index.ts,surface-shell,.ts,138,0.13,3,
app-client/shell/mobile-entry.tsx,surface-shell,.tsx,108,0.11,3,
app-client/runtime/src/bootstrap/bthwaniDirectionBootstrap.js,surface-shell,.js,731,0.71,22,
app-captain/composition/index.ts,surface-shell,.ts,883,0.86,34,
app-captain/docs/MIGRATION.md,surface-shell,.md,310,0.3,24,
app-captain/runtime/App.tsx,surface-shell,.tsx,651,0.64,23,
app-captain/runtime/app.config.ts,surface-shell,.ts,552,0.54,23,
app-captain/runtime/app.json,surface-shell,.json,383,0.37,22,
app-captain/runtime/eas.json,surface-shell,.json,205,0.2,13,
app-captain/runtime/index.js,surface-shell,.js,161,0.16,6,
app-captain/runtime/metro.config.js,surface-shell,.js,598,0.58,24,
app-captain/runtime/package.json,surface-shell,.json,564,0.55,22,
app-captain/runtime/tsconfig.json,surface-shell,.json,215,0.21,10,
app-captain/shell/CaptainSurfaceHost.tsx,surface-shell,.tsx,497,0.49,17,
app-captain/shell/appearance.tsx,surface-shell,.tsx,2145,2.09,71,
app-captain/shell/index.ts,surface-shell,.ts,121,0.12,3,
app-captain/shell/mobile-entry.tsx,surface-shell,.tsx,168,0.16,5,
app-captain/runtime/.expo-export-check/metadata.json,surface-shell,.json,1365,1.33,1,
app-captain/runtime/src/bootstrap/bthwaniDirectionBootstrap.js,surface-shell,.js,364,0.36,12,
amn/backend/README.md,service:other,.md,195,0.19,11,BACKEND_SCAFFOLD_ONLY
amn/backend/client.ts,service:other,.ts,32,0.03,3,
amn/backend/contracts.ts,service:other,.ts,35,0.03,3,
amn/docs/MIGRATION.md,service:other,.md,225,0.22,8,
amn/frontend/index.ts,service:other,.ts,220,0.21,7,
amn/media-fixtures/README.md,service:other,.md,79,0.08,4,
amn/frontend/app-captain/AmnSurfaceHost.tsx,service:other,.tsx,628,0.61,23,
amn/frontend/app-captain/index.ts,service:other,.ts,69,0.07,4,
amn/frontend/app-captain/surface-catalog.ts,service:other,.ts,82,0.08,4,
amn/frontend/app-captain/surface-meta.ts,service:other,.ts,99,0.1,6,
amn/frontend/app-client/AmnSurfaceHost.tsx,service:other,.tsx,556,0.54,23,
amn/frontend/app-client/index.ts,service:other,.ts,104,0.1,6,
amn/frontend/app-client/surface-catalog.ts,service:other,.ts,82,0.08,4,
amn/frontend/app-client/surface-meta.ts,service:other,.ts,98,0.1,6,
amn/frontend/control-panel/index.ts,service:other,.ts,69,0.07,4,
amn/frontend/control-panel/surface-catalog.ts,service:other,.ts,59,0.06,4,
amn/frontend/control-panel/surface-meta.ts,service:other,.ts,101,0.1,6,
amn/frontend/control-panel/operations/index.ts,service:other,.ts,69,0.07,4,
amn/frontend/control-panel/operations/section-catalog.ts,service:other,.ts,82,0.08,4,
amn/frontend/control-panel/operations/section-meta.ts,service:other,.ts,110,0.11,6,
amn/frontend/control-panel/operations/amn-control-panel-operations-flow/flow-meta.ts,service:other,.ts,149,0.15,7,
amn/frontend/control-panel/operations/amn-control-panel-operations-flow/index.ts,service:other,.ts,31,0.03,3,
amn/frontend/app-client/amn-app-client-flow/flow-meta.ts,service:other,.ts,149,0.15,7,
amn/frontend/app-client/amn-app-client-flow/index.ts,service:other,.ts,31,0.03,3,
amn/frontend/app-client/entry/screens/AmnEntryScreen.tsx,service:other,.tsx,2207,2.16,79,
amn/frontend/app-client/entry/screens/index.ts,service:other,.ts,37,0.04,3,
amn/frontend/app-captain/amn-app-captain-flow/flow-meta.ts,service:other,.ts,150,0.15,7,
amn/frontend/app-captain/amn-app-captain-flow/index.ts,service:other,.ts,31,0.03,3,
amn/backend/src/client.ts,service:other,.ts,121,0.12,5,
amn/backend/src/contracts.ts,service:other,.ts,130,0.13,5,
amn/backend/src/index.ts,service:other,.ts,57,0.06,4,
.opencode/agents/ci-monitor-subagent.md,other,.md,1810,1.77,51,
.opencode/commands/monitor-ci.md,other,.md,18454,18.02,302,
.idea/caches/deviceStreaming.xml,other,.xml,78422,76.58,1610,GIANT_GT70KB
.github/prompts/monitor-ci.prompt.md,ci-github,.md,18460,18.03,302,
.github/workflows/bthwani-agent-os-2026-v3-evolution-guard.yml,ci-github,.yml,668,0.65,29,
.github/workflows/bthwani-agent-os-2026-v3-guard.yml,ci-github,.yml,658,0.64,29,
.github/workflows/central-i18n-direction.yml,ci-github,.yml,795,0.78,35,
.github/workflows/ci-guards.yml,ci-github,.yml,715,0.7,32,
.github/workflows/governance-baseline.yml,ci-github,.yml,2212,2.16,89,
.github/workflows/governance-guards.yml,ci-github,.yml,847,0.83,43,
.github/workflows/guards-ci.yml,ci-github,.yml,1321,1.29,55,
.github/workflows/validate-scripts-location.yml,ci-github,.yml,805,0.79,29,
.gemini/commands/monitor-ci.toml,other,.toml,18278,17.85,299,
.codex/agents/ci-monitor-subagent.toml,other,.toml,1654,1.62,47,
.agents/adapters/claude.md,agents,.md,812,0.79,25,
.agents/adapters/codex.md,agents,.md,811,0.79,25,
.agents/adapters/copilot.md,agents,.md,820,0.8,25,
.agents/adapters/cursor.md,agents,.md,812,0.79,25,
.agents/adapters/gemini.md,agents,.md,812,0.79,25,
.agents/adapters/opencode.md,agents,.md,814,0.79,25,
.agents/skills/bthwani-agent-governance-execution/SKILL.md,agents,.md,1907,1.86,52,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-agent-registry-validator/SKILL.md,agents,.md,1905,1.86,47,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-agent-restoration-forensics/SKILL.md,agents,.md,1955,1.91,55,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-agent-skill-authoring-contract/SKILL.md,agents,.md,3364,3.29,75,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-api-contract-client-boundary/SKILL.md,agents,.md,1756,1.71,45,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-commerce-catalog-contract/SKILL.md,agents,.md,1869,1.83,45,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-commercial-growth-contract/SKILL.md,agents,.md,3471,3.39,72,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-current-workspace-authority/SKILL.md,agents,.md,1964,1.92,52,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-data-fixture-simulation-contract/SKILL.md,agents,.md,1805,1.76,45,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-domain-governance-reader/SKILL.md,agents,.md,2085,2.04,58,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-dsh-ui-kit-golden-slice/SKILL.md,agents,.md,1471,1.44,44,
.agents/skills/bthwani-finance-ledger-contract/SKILL.md,agents,.md,1878,1.83,45,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-frontend-design-excellence-contract/SKILL.md,agents,.md,6462,6.31,121,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-go-backend-target-boundary/SKILL.md,agents,.md,1685,1.65,44,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-integrated-system-umbrella-contract/SKILL.md,agents,.md,5612,5.48,140,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-local-evidence-pack/SKILL.md,agents,.md,2686,2.62,72,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-mobile-navigation-back-contract/SKILL.md,agents,.md,1818,1.78,45,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-observability-performance-contract/SKILL.md,agents,.md,1718,1.68,44,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-on-demand-retrieval-contract/SKILL.md,agents,.md,6015,5.87,147,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-operations-dispatch-contract/SKILL.md,agents,.md,1809,1.77,45,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-patch-review-and-evidence/SKILL.md,agents,.md,1727,1.69,45,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-platform-vars-control-contract/SKILL.md,agents,.md,2154,2.1,59,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-release-runtime-gates/SKILL.md,agents,.md,1732,1.69,44,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-runtime-provider-config-contract/SKILL.md,agents,.md,1763,1.72,45,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-screen-flow-binding-contract/SKILL.md,agents,.md,1788,1.75,45,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-security-secrets-privacy-contract/SKILL.md,agents,.md,1801,1.76,45,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-stop-slop-prose-contract/SKILL.md,agents,.md,3037,2.97,84,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-supply-chain-intake-contract/SKILL.md,agents,.md,1856,1.81,45,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-test-quality-gates-contract/SKILL.md,agents,.md,1971,1.92,48,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/bthwani-ui-kit-surface-contract/SKILL.md,agents,.md,4112,4.02,84,NEEDS_VISUAL_EVIDENCE_TEXT
.agents/skills/link-workspace-packages/SKILL.md,agents,.md,3045,2.97,127,
.agents/skills/monitor-ci/SKILL.md,agents,.md,18257,17.83,301,
.agents/skills/nx-generate/SKILL.md,agents,.md,7765,7.58,166,
.agents/skills/nx-import/SKILL.md,agents,.md,13913,13.59,238,
.agents/skills/nx-plugins/SKILL.md,agents,.md,354,0.35,9,
.agents/skills/nx-run-tasks/SKILL.md,agents,.md,2467,2.41,58,
.agents/skills/nx-workspace/SKILL.md,agents,.md,7668,7.49,286,
.agents/skills/nx-workspace/references/AFFECTED.md,agents,.md,660,0.64,27,
.agents/skills/nx-import/references/ESLINT.md,agents,.md,4306,4.21,109,
.agents/skills/nx-import/references/GRADLE.md,agents,.md,894,0.87,12,
.agents/skills/nx-import/references/JEST.md,agents,.md,6866,6.71,228,
.agents/skills/nx-import/references/NEXT.md,agents,.md,11646,11.37,214,
.agents/skills/nx-import/references/TURBOREPO.md,agents,.md,4398,4.29,62,
.agents/skills/nx-import/references/VITE.md,agents,.md,18690,18.25,397,
.agents/skills/monitor-ci/references/fix-flows.md,agents,.md,4934,4.82,108,
.agents/skills/monitor-ci/scripts/ci-poll-decide.mjs,agents,.mjs,14645,14.3,428,
.agents/skills/monitor-ci/scripts/ci-state-update.mjs,agents,.mjs,4366,4.26,160,
